org,repo,hyperlink,commits_last_30d,PRs_closed_30d
microsoft,DirectXTK,https://github.com/microsoft/DirectXTK,5,97
microsoft,sca-fuzzer,https://github.com/microsoft/sca-fuzzer,2,72
microsoft,mfcmapi,https://github.com/microsoft/mfcmapi,7,84
microsoft,vscode-mypy,https://github.com/microsoft/vscode-mypy,0,41
microsoft,java-debug,https://github.com/microsoft/java-debug,3,86
microsoft,FeatureManagement-Dotnet,https://github.com/microsoft/FeatureManagement-Dotnet,0,90
microsoft,vscode-cmake-tools,https://github.com/microsoft/vscode-cmake-tools,12,95
microsoft,DirectXMesh,https://github.com/microsoft/DirectXMesh,5,97
microsoft,DirectXTK12,https://github.com/microsoft/DirectXTK12,5,96
microsoft,synapse-spark-runtime,https://github.com/microsoft/synapse-spark-runtime,12,1
microsoft,pxt-jacdac,https://github.com/microsoft/pxt-jacdac,0,87
microsoft,semanticworkbench,https://github.com/microsoft/semanticworkbench,6,98
microsoft,PSRule,https://github.com/microsoft/PSRule,16,90
microsoft,ai-agent-evals,https://github.com/microsoft/ai-agent-evals,0,24
microsoft,vscode-python-debugger,https://github.com/microsoft/vscode-python-debugger,4,80
microsoft,CsWinRT,https://github.com/microsoft/CsWinRT,0,88
microsoft,slngen,https://github.com/microsoft/slngen,4,68
